07-22-2026 09:05:16 RAM 9683/30697MB (lfb 34x4MB) SWAP 0/15349MB (cached 0MB) CPU [2%@729,2%@729,2%@729,2%@729,0%@729,0%@729,2%@729,0%@729] GR3D_FREQ 0% cpu@56.843C soc2@54.593C soc0@54.718C gpu@53.937C tj@56.843C soc1@55.687C VDD_GPU_SOC 3832mW/4000mW VDD_CPU_CV 766mW/805mW VIN_SYS_5V0 5258mW/5326mW
07-22-2026 09:05:17 RAM 9683/30697MB (lfb 34x4MB) SWAP 0/15349MB (cached 0MB) CPU [5%@729,0%@729,3%@729,2%@729,0%@729,1%@729,2%@729,1%@729] GR3D_FREQ 0% cpu@56.468C soc2@54.562C soc0@54.781C gpu@53.875C tj@56.468C soc1@55.625C VDD_GPU_SOC 3832mW/3998mW VDD_CPU_CV 383mW/802mW VIN_SYS_5V0 5165mW/5325mW
07-22-2026 09:05:17 RAM 9684/30697MB (lfb 34x4MB) SWAP 0/15349MB (cached 0MB) CPU [15%@1728,15%@1728,11%@1728,2%@1728,32%@729,16%@729,11%@729,26%@729] GR3D_FREQ 37% cpu@56.437C soc2@54.562C soc0@54.812C gpu@53.937C tj@56.437C soc1@55.843C VDD_GPU_SOC 3832mW/3997mW VDD_CPU_CV 766mW/802mW VIN_SYS_5V0 5258mW/5324mW
07-22-2026 09:05:18 RAM 9682/30697MB (lfb 34x4MB) SWAP 0/15349MB (cached 0MB) CPU [16%@1036,23%@1036,10%@1036,21%@1036,28%@729,19%@729,9%@729,5%@729] GR3D_FREQ 7% cpu@56.625C soc2@54.5C soc0@54.656C gpu@53.812C tj@56.625C soc1@55.75C VDD_GPU_SOC 3832mW/3996mW VDD_CPU_CV 766mW/801mW VIN_SYS_5V0 5258mW/5324mW
07-22-2026 09:05:18 RAM 9682/30697MB (lfb 34x4MB) SWAP 0/15349MB (cached 0MB) CPU [2%@729,4%@729,4%@729,32%@729,12%@1036,16%@1036,16%@1036,7%@1036] GR3D_FREQ 72% cpu@56.781C soc2@54.531C soc0@54.75C gpu@53.968C tj@56.781C soc1@55.75C VDD_GPU_SOC 3832mW/3995mW VDD_CPU_CV 766mW/801mW VIN_SYS_5V0 5258mW/5323mW
07-22-2026 09:05:19 RAM 9682/30697MB (lfb 34x4MB) SWAP 0/15349MB (cached 0MB) CPU [34%@729,24%@729,26%@729,25%@729,76%@1728,48%@1728,47%@1728,34%@1728] GR3D_FREQ 85% cpu@57.343C soc2@54.656C soc0@54.812C gpu@54C tj@57.343C soc1@55.625C VDD_GPU_SOC 4213mW/3996mW VDD_CPU_CV 1532mW/807mW VIN_SYS_5V0 5561mW/5325mW
07-22-2026 09:05:19 RAM 9682/30697MB (lfb 34x4MB) SWAP 0/15349MB (cached 0MB) CPU [2%@729,2%@729,3%@729,4%@729,5%@729,2%@729,1%@729,4%@729] GR3D_FREQ 0% cpu@56.593C soc2@54.656C soc0@54.718C gpu@53.75C tj@56.593C soc1@55.562C VDD_GPU_SOC 3832mW/3995mW VDD_CPU_CV 766mW/806mW VIN_SYS_5V0 5258mW/5325mW
07-22-2026 09:05:20 RAM 9685/30697MB (lfb 34x4MB) SWAP 0/15349MB (cached 0MB) CPU [40%@729,30%@729,24%@729,32%@729,27%@729,30%@729,31%@729,49%@729] GR3D_FREQ 0% cpu@56.625C soc2@54.625C soc0@54.875C gpu@53.843C tj@56.812C soc1@55.531C VDD_GPU_SOC 3830mW/3994mW VDD_CPU_CV 1532mW/812mW VIN_SYS_5V0 5460mW/5326mW
07-22-2026 09:05:20 RAM 9685/30697MB (lfb 34x4MB) SWAP 0/15349MB (cached 0MB) CPU [6%@806,0%@806,3%@806,2%@806,7%@729,2%@729,4%@729,5%@729] GR3D_FREQ 0% cpu@56.562C soc2@54.5C soc0@54.812C gpu@53.781C tj@56.562C soc1@55.812C VDD_GPU_SOC 3832mW/3993mW VDD_CPU_CV 766mW/811mW VIN_SYS_5V0 5258mW/5325mW
07-22-2026 09:05:21 RAM 9690/30697MB (lfb 34x4MB) SWAP 0/15349MB (cached 0MB) CPU [53%@729,28%@729,22%@729,31%@729,38%@1267,44%@1267,8%@1267,16%@1267] GR3D_FREQ 20% cpu@56.625C soc2@54.5C soc0@54.718C gpu@53.843C tj@56.625C soc1@55.687C VDD_GPU_SOC 3830mW/3991mW VDD_CPU_CV 1149mW/814mW VIN_SYS_5V0 5359mW/5325mW
07-22-2026 09:05:21 RAM 9690/30697MB (lfb 34x4MB) SWAP 0/15349MB (cached 0MB) CPU [13%@729,24%@729,17%@729,24%@729,3%@1497,7%@1497,0%@1497,3%@1497] GR3D_FREQ 0% cpu@56.531C soc2@54.562C soc0@54.718C gpu@53.718C tj@56.531C soc1@55.593C VDD_GPU_SOC 3832mW/3990mW VDD_CPU_CV 766mW/813mW VIN_SYS_5V0 5258mW/5325mW
07-22-2026 09:05:22 RAM 9690/30697MB (lfb 34x4MB) SWAP 0/15349MB (cached 0MB) CPU [2%@729,5%@729,7%@729,7%@729,0%@883,4%@883,0%@883,32%@883] GR3D_FREQ 0% cpu@56.906C soc2@54.687C soc0@54.75C gpu@54C tj@56.906C soc1@55.625C VDD_GPU_SOC 3832mW/3989mW VDD_CPU_CV 766mW/813mW VIN_SYS_5V0 5258mW/5324mW
